cell	scenario	replicate	seed	target_rho	reference_rho	analysis_samples	reference_samples	blocks	variants_per_block	binary_sha256	realized_causal_pair_ld	factor_nA	factor_nB	factor_cross_set_max_r2	factor_beta1	factor_beta2	factor_conjunction_p	factor_min_log_BF	factor_log_e_mediation	factor_log_BF_heterogeneity_MY	regional_PP_shared	regional_PP_distinct	regional_independent_shared_signals	mediation_identifiability	factor_two_stage_status	factor_mediation_status	factor_frequentist_status	factor_ebh_status
matched_high	distinct_ld	54	21360958	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7230924945571046	6.0	3.0	0.0	0.751097	0.281563	0.723187	1.445839	-1.45347	-1.482755	0.000474	0.572313	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	55	21360959	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7081712025906494	6.0	3.0	0.0	0.643127	0.337807	0.588276	1.515053	-1.200828	-1.40175	0.0	0.997091	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	56	21360960	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7132283741607347	6.0	3.0	0.0	0.67702	0.382902	0.941357	0.887418	-1.634422	0.269241	0.0	0.995568	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	57	21360961	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7179796021421097	6.0	3.0	0.0	1.113336	0.200654	0.780774	1.095097	-1.52572	-0.734255	2.2e-05	0.878834	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	58	21360962	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7083320666454287	6.0	3.0	0.0	0.596233	nan	0.868911	1.037598	-1.700446	-1.20526	3e-06	0.863676	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	59	21360963	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7162076424623921	6.0	3.0	0.0	0.467711	0.349872	0.902358	1.064583	-1.709853	-1.488549	2e-06	0.922402	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	60	21360964	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7048738138025854	5.0	3.0	0.0	0.797927	0.629684	0.302428	1.575489	-0.796057	-1.23978	0.0	0.999927	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	61	21360965	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.716038952622213	6.0	3.0	0.0	0.679229	0.364959	0.757269	1.404094	-1.498517	-1.104246	0.0	0.999482	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	62	21360966	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7157125051824135	6.0	3.0	0.0	0.656879	0.35923	0.646907	1.387057	-1.326513	-1.318762	9e-06	0.981654	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	63	21360967	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7146629427151593	6.0	3.0	0.0	0.617108	0.519918	0.769371	1.354807	-1.512907	-0.903167	0.0	0.999916	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	64	21360968	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7064698893398166	5.0	3.0	0.0	0.585163	nan	0.961901	0.832575	-1.639155	0.612582	0.0	0.999927	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	65	21360969	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7171114651030511	6.0	3.0	0.0	0.68771	0.599625	0.205429	1.555459	-0.469964	-1.201184	0.0	0.999875	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	66	21360970	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.719858091319384	6.0	3.0	0.0	0.739274	0.5172	0.014192	1.409405	1.030214	-1.150416	0.0	0.839346	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	REJECTED_DISTINCT_REGIONAL_SIGNALS	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	67	21360971	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7096006300973899	5.0	3.0	0.0	0.609816	0.258395	0.529306	1.325574	-1.372119	-1.426656	0.000182	0.453699	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	68	21360972	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7136413899764488	6.0	3.0	0.0	0.658187	0.096147	0.607788	0.87582	-1.517044	-0.273323	1e-06	0.955961	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	69	21360973	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7132741226906573	6.0	3.0	0.0	1.09967	0.171394	0.290236	1.160661	0.066629	-1.135918	0.0	0.999157	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	70	21360974	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7085948101679471	6.0	3.0	0.0	0.729429	nan	0.377536	1.382895	-0.435518	-1.077334	0.0	0.99902	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	71	21360975	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7209158370909313	6.0	3.0	0.0	0.726939	0.553534	0.525757	1.562062	-1.033762	-0.984923	0.0	0.999857	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	72	21360976	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.717317063661688	6.0	3.0	0.0	0.585229	0.450403	0.7739	1.468828	-1.518082	-1.251437	7.3e-05	0.878974	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	73	21360977	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.714280206779431	6.0	3.0	0.0	0.656717	0.01573	0.568016	0.704279	-1.15079	-0.474364	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	74	21360978	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7047136591425073	6.0	3.0	0.0	nan	0.303206	0.960818	0.432368	-1.714881	-0.785764	0.0	0.999572	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	75	21360979	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7137789040088419	6.0	3.0	0.0	0.649956	0.439866	0.176754	1.695215	0.024341	-1.435066	0.0	0.999535	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	76	21360980	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7126349859788004	6.0	3.0	0.0	0.722466	0.166451	0.660987	1.260472	-1.476051	-1.29797	0.0	0.977099	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	77	21360981	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7158837642373054	6.0	3.0	0.0	0.633798	nan	0.949805	1.410548	-1.636612	-1.419571	0.0	0.999074	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	78	21360982	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.711962553192082	6.0	3.0	0.0	0.843309	0.450423	0.27647	1.436325	0.140598	-1.265446	1e-06	0.926161	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	79	21360983	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7210095015401796	6.0	3.0	0.0	0.921164	0.264554	0.790484	1.24769	-1.536068	-1.244773	6e-06	0.832294	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	80	21360984	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7127811137845282	6.0	3.0	0.0	0.400032	0.201051	0.728948	1.127967	-1.488751	-1.316829	4e-06	0.824501	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	81	21360985	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7165523007046742	6.0	3.0	0.0	0.699902	nan	0.732308	1.432157	-1.466193	-1.188525	0.0	0.999134	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	82	21360986	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7115724586458289	6.0	3.0	0.0	0.689768	0.544738	0.263185	1.719655	-0.156611	-1.312345	0.0	0.997346	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	83	21360987	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7127577824605739	6.0	3.0	0.0	0.587178	0.488252	0.70949	1.520672	-1.433421	-1.216242	0.0	0.999995	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	84	21360988	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7116652147363866	6.0	3.0	0.0	0.754535	0.484398	0.601205	1.530536	-1.230895	-1.251409	0.0	0.999994	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	85	21360989	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.6994645452439127	6.0	3.0	0.0	0.475065	0.336179	0.872715	0.869309	-1.701659	-1.453436	0.0	0.979626	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	86	21360990	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7159786144207104	6.0	3.0	0.0	nan	0.310594	0.826531	1.283539	-1.570071	-0.943943	0.0	0.999997	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	87	21360991	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7182545618537787	6.0	3.0	0.0	0.751663	0.297602	0.71737	1.495386	-1.445095	-1.394269	1e-06	0.959612	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	88	21360992	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7158083655751432	6.0	3.0	0.0	0.662778	0.076109	0.969471	0.844458	-1.640391	-0.384065	0.0	0.999662	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	89	21360993	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7084590187524293	6.0	3.0	0.0	0.638973	0.391952	0.765581	1.577011	-1.50849	-1.323079	0.0	0.997646	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	90	21360994	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7245202590859701	6.0	3.0	0.0	0.537838	nan	0.89296	1.150967	-1.707495	-0.640914	0.0	0.99984	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	91	21360995	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7095217734985741	5.0	3.0	0.0	0.928116	0.192113	0.411418	1.140734	-0.604431	-1.248782	0.000112	0.279794	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	92	21360996	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7146694076980369	6.0	3.0	0.0	0.564612	0.507546	0.464524	1.524998	-0.827771	-1.358509	0.0	0.99994	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	93	21360997	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7158711218950929	6.0	3.0	0.0	0.701773	0.422717	0.136637	1.641039	1.204695	-1.376655	0.0	0.99997	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	94	21360998	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7142936897384214	6.0	3.0	0.0	0.823679	0.327097	0.44648	1.555437	-0.75713	-1.452846	0.0	0.98992	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	95	21360999	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7133411673963271	6.0	3.0	0.0	0.94771	0.506309	0.709359	1.392287	-1.433224	-1.154444	1e-06	0.984754	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	96	21361000	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7197652073536043	6.0	3.0	0.0	0.864546	0.472373	0.135516	1.487258	0.558502	-1.425628	0.001784	0.671067	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	97	21361001	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7226523547854972	6.0	3.0	0.0	0.552407	nan	0.295798	1.243792	-0.864266	-1.233649	1e-06	0.959845	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	98	21361002	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.70947107578501	6.0	3.0	0.0	nan	0.224477	0.957645	1.294742	-1.63834	-1.342819	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	99	21361003	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7229039251171866	6.0	3.0	0.0	nan	0.264328	0.99656	0.988308	-1.687034	-1.18607	5e-06	0.829048	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	distinct_ld	100	21361004	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.7232768883484137	6.0	3.0	0.0	0.642989	0.245656	0.569214	1.374982	-1.153853	-1.361039	1e-06	0.944858	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	1	21560905	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.503097	-0.141389	0.404779	-1.165144	-0.644313	-1.316782	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	2	21560906	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.625942	0.220076	0.432844	-0.661524	-1.240847	-0.318424	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	3	21560907	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	nan	0.057393	0.621894	-1.161517	-1.532803	-1.514845	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	4	21560908	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.586673	-0.382612	0.180696	-0.941858	-0.328793	-0.374114	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	5	21560909	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	5.0	3.0	0.0	0.716737	-0.387604	0.368762	-0.931984	-1.017332	-0.474544	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	no_second_stage	6	21560910	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.624041	0.14879	0.242357	-0.918849	-0.650937	-0.203247	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
